user_id,user_age,user_gender,member_level,register_days,device_type,city_tier,is_vip,total_order_num,month_order_avg,week_visit_cnt,cart_add_cnt,collect_goods_num,return_order_num,refund_times,cross_shop_order,promo_order_ratio,silence_days,total_consume,avg_order_price,max_single_order,min_single_order,discount_save_money,coupon_use_cnt,redbag_income,high_price_goods_ratio,low_price_goods_ratio,logistics_extra_cost,good_comment_cnt,bad_comment_cnt,live_watch_duration,short_video_click,consult_service_cnt,share_product_cnt,popup_click_rate,search_word_cnt,repurchase_label
68,57.0,0.0,1.0,1483.0,1.0,3.0,0.0,46.0,0.9305461901550911,6.0,20.0,7.0,2.0,0.0,2.0,0.4077460028339461,115.0,43.56060013871851,0.9469695476467167,241.5867848479527,15.237330899519423,30.28909608215304,1.0,56.22214434199473,0.4265565666102309,0.2634293134687521,25.926443299605445,9.0,1.0,35.93812415483221,29.0,0.0,10.0,0.0,,0
69,19.0,1.0,1.0,1191.0,0.0,4.0,0.0,10.0,0.2518891687657431,2.0,24.0,0.0,2.0,0.0,4.0,0.41467973564987903,309.0,368.8057922594459,36.88057553788704,6.812237650927592,31.961962403143723,17.708920966535743,6.0,21.190175853008743,0.2635998049524571,0.7255109943579859,20.383971570627885,0.0,0.0,187.2750479736899,1.0,2.0,12.0,0.44602604804108303,2.0,0
70,44.0,0.0,0.0,322.0,1.0,1.0,0.0,21.0,1.956521739130435,2.0,9.0,5.0,1.0,0.0,6.0,0.15535884154627105,79.0,411.2408425959674,19.582896333955766,114.59011620011341,24.87246819706555,38.48781689781225,7.0,20.443850508297228,0.13675188654467546,0.2498986311723444,46.22281079492403,2.0,1.0,1.2060924483467028,18.0,0.0,4.0,0.3591362220393724,1.0,0
71,33.0,0.0,0.0,691.0,0.0,4.0,0.0,8.0,0.3473227206946454,55.0,31.0,25.0,1.0,1.0,3.0,0.4702675068678624,89.0,289.8458948268151,36.23073232451035,20.181071830510835,7.3324600534401725,325.0371436519401,0.0,4.184919569803006,0.1900228251246583,0.17971602359644467,197.3734921826789,1.0,1.0,47.08703328017462,1.0,1.0,3.0,0.19099382531444242,12.0,1
72,41.0,1.0,0.0,841.0,0.0,2.0,0.0,3.0,0.1070154577883472,3.0,8.0,5.0,0.0,0.0,4.0,0.18158644380468408,89.0,2196.304712394629,732.101326764434,232.08079622832963,21.207745755265872,147.58436186747866,8.0,13.453872257561663,0.0027613485539558225,0.4844791600029419,24.642367088870134,4.0,0.0,7.5031130604176175,25.0,0.0,,0.4680649482826654,7.0,0
73,59.0,1.0,0.0,1586.0,0.0,2.0,0.0,28.0,0.5296343001261034,20.0,9.0,2.0,1.0,0.0,6.0,0.1494020947029383,4.0,587.2657282777013,20.973775260854502,2037.1650493544432,7.91620273431059,78.7418757725362,7.0,109.5849572202805,0.2626074716902095,0.6848852430547827,6.15348081612529,26.0,0.0,10.624343201668852,67.0,2.0,5.0,0.023769023768800773,1.0,0
74,49.0,0.0,0.0,512.0,0.0,2.0,0.0,1.0,0.05859375,4.0,74.0,14.0,1.0,0.0,3.0,0.7519102056613232,11.0,123.84970157778393,123.84957772820621,1026.3928308772686,8.59686265156722,21.760584630971547,2.0,24.476251454083485,0.11256156669503103,0.36202716515563405,39.36011236483688,4.0,1.0,64.34390198424941,11.0,0.0,2.0,0.22969466494126717,16.0,1
75,25.0,0.0,1.0,87.0,0.0,2.0,0.0,7.0,2.413793103448276,3.0,50.0,6.0,0.0,1.0,7.0,0.3667651820448834,124.0,876.4233975303174,125.20332461814182,1706.686683144042,7.692409714161247,24.475212596716243,10.0,214.26081921298453,0.8014639061264339,,0.9350659601473728,6.0,1.0,62.01148046014861,2.0,3.0,3.0,0.19772882264622543,67.0,0
76,51.0,1.0,0.0,1569.0,0.0,4.0,0.0,4.0,0.07648183556405354,20.0,11.0,7.0,0.0,2.0,7.0,0.51768999149492,275.0,158.65343355550317,39.663348473038674,36.66717518215264,12.422904100457687,238.19969214000082,1.0,14.28138794671622,0.3791820461890148,0.18369153221713397,32.265163360746165,24.0,0.0,14.888313989046965,11.0,2.0,3.0,0.09272038693765614,1.0,1
77,29.0,1.0,1.0,275.0,2.0,2.0,0.0,21.0,2.290909090909091,11.0,166.0,64.0,0.0,1.0,3.0,0.0,49.0,48.57841840228632,2.3132579090013525,260.01738395530003,26.46734615715338,15.099293432314171,4.0,33.468814415599496,0.40502445591796793,0.0,23.519140910883543,7.0,1.0,58.100410550580484,12.0,0.0,1.0,0.0,4.0,1
78,46.0,1.0,0.0,141.0,0.0,4.0,0.0,2.0,0.425531914893617,4.0,10.0,1.0,3.0,0.0,4.0,0.5246927570329516,151.0,33.2863904598207,16.643186908316896,8.70697387923764,11.235531446464272,24.705807746289523,1.0,13.781085035911861,0.27848538594070377,0.5036426560898989,28.97581764473586,19.0,0.0,8.46540805174127,2.0,2.0,2.0,0.19609695647515107,1.0,1
79,63.0,0.0,2.0,1742.0,2.0,1.0,0.0,4.0,0.06888633754305395,15.0,6.0,2.0,1.0,0.0,3.0,0.4461297525784968,316.0,2128.542771472758,532.1355598342996,76.02124886525988,36.63816318967664,17.050694975628964,4.0,5.166517730014749,0.0,0.6485116445266348,12.841399618712664,2.0,0.0,146.1540526402136,11.0,0.0,22.0,0.0,18.0,0
80,30.0,0.0,0.0,1760.0,1.0,2.0,0.0,8.0,0.13636363636363638,62.0,14.0,9.0,0.0,0.0,5.0,0.3880422929607923,250.0,1080.6496691991904,135.08119176474983,444.5761020267405,51.97363391900366,537.3384388433424,12.0,4.226340081251281,0.33438199008630803,0.9556629851351729,0.8821232703501359,2.0,0.0,129.82965860933945,22.0,2.0,1.0,0.43707963984807746,8.0,0
81,23.0,0.0,2.0,625.0,1.0,,0.0,47.0,2.2560000000000002,2.0,17.0,22.0,0.0,0.0,2.0,0.1845279314223468,12.0,4498.75825422705,95.71825869167643,607.5052528178293,9.848447261214622,25.209886266727185,14.0,28.638209218185327,0.25086620318061403,0.571076554036076,14.206152061982447,1.0,0.0,50.15211963617,4.0,0.0,0.0,0.04166936156617479,41.0,1
82,29.0,1.0,0.0,916.0,0.0,1.0,0.0,4.0,0.13100436681222707,8.0,2.0,2.0,1.0,0.0,8.0,0.3669206226032367,215.0,75.07643803726667,18.769104817040464,464.11998492216986,12.780919003038406,20.351066918617416,26.0,10.254329154847925,0.022205109664778955,0.46218677735602487,39.49141132359364,9.0,0.0,307.04745118770427,34.0,1.0,11.0,0.18977411658633753,5.0,0
83,38.0,1.0,0.0,353.0,3.0,4.0,0.0,4.0,0.3399433427762039,3.0,22.0,3.0,0.0,2.0,2.0,0.20601576838988414,316.0,4761.559621120222,1190.3896076826536,23.44998210029909,48.5155254523947,59.48735759629017,3.0,7.508800800095562,0.5601683992074129,0.5920748608021523,19.985379031794658,2.0,0.0,,4.0,1.0,9.0,0.20560164337434111,11.0,0
84,55.0,1.0,2.0,1029.0,0.0,3.0,0.0,1.0,0.02915451895043732,1.0,187.0,5.0,0.0,0.0,4.0,0.36186862344069093,21.0,1417.3981217436829,1417.3967043469786,657.8245698676036,12.702524932088929,64.97190265301055,65.0,13.861349401285697,0.043366316300693264,0.7326064552685417,13.178613815752158,8.0,1.0,102.01180422451569,3.0,1.0,1.0,0.21440294320031292,8.0,1
85,36.0,1.0,0.0,382.0,1.0,2.0,0.0,2.0,0.15706806282722513,1.0,41.0,5.0,1.0,0.0,0.0,0.0026244534003602715,193.0,144.15531641078144,72.07762216657963,138.25337296100193,17.638865490757038,4.753535039365909,10.0,13.39657764201305,0.06874851749907027,0.5643911386379805,13.327441776851039,2.0,0.0,172.67972190997043,23.0,0.0,1.0,0.365077516627872,6.0,1
86,31.0,0.0,0.0,1748.0,1.0,3.0,0.0,13.0,0.2231121281464531,24.0,28.0,12.0,0.0,1.0,4.0,0.10747522241795149,0.0,44.518940790784555,3.4245336435577625,138.67344960827336,9.59402770737037,12.343715036454991,80.0,53.02290706075512,0.46617246775011945,0.5516290097389935,4.159554205089552,7.0,2.0,83.54814953290217,56.0,1.0,4.0,0.2741854310951702,8.0,1
87,60.0,0.0,0.0,1792.0,1.0,2.0,0.0,,0.13392857142857142,0.0,22.0,,0.0,0.0,7.0,0.12472433507645392,59.0,2107.1139979992204,263.38921682625045,66.71670711617757,8.672337799030366,409.6216587391427,17.0,60.29826917941765,0.08863997203874219,0.5979442371163014,4.76261921479801,5.0,0.0,61.38788290990263,11.0,1.0,11.0,0.08887087008816752,4.0,1
88,33.0,0.0,0.0,1358.0,0.0,0.0,0.0,8.0,0.17673048600883653,8.0,3.0,12.0,0.0,0.0,1.0,0.61536961339751,51.0,45.9337567615039,5.7417188774731285,23.590698259109395,18.13440204838439,1.34962250633252,2.0,12.30295683006383,0.6960179771251396,0.46203783117604136,8.766076132581803,3.0,0.0,133.75184908364292,12.0,2.0,1.0,0.08269268350484765,22.0,0
89,62.0,0.0,0.0,475.0,1.0,2.0,0.0,64.0,4.042105263157895,2.0,3.0,1.0,0.0,0.0,0.0,0.5897902478071584,188.0,27.414327436618944,0.4283488595042201,97.5700595005256,8.339883198395842,9.737202343179344,14.0,62.482430435975154,0.34926536064786695,0.2215908204600182,8.333095367756627,1.0,0.0,71.28236531579276,8.0,1.0,1.0,0.08415763935965531,8.0,0
90,,0.0,0.0,928.0,2.0,2.0,0.0,1.0,0.032327586206896554,29.0,14.0,7.0,1.0,0.0,2.0,0.2534326563870962,96.0,27.43077037774852,27.430742947005573,471.9795585985633,11.70868182143251,48.571271456922005,21.0,20.44700380487953,0.8728322504733623,0.49999532476655034,12.997361404502229,0.0,0.0,6.557056827280804,11.0,2.0,1.0,0.38508910299326177,9.0,1
91,41.0,0.0,2.0,30.0,2.0,4.0,0.0,129.0,129.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,280.0,102.11337994344758,0.7915765825726434,45.067998040153356,37.78698675147548,73.58082206459599,1.0,7.278366513970321,0.21427260623463046,0.702277190006682,3.9803648660224487,3.0,0.0,71.33446533321577,,0.0,1.0,0.4885286705340306,13.0,1
92,40.0,1.0,1.0,1371.0,3.0,0.0,0.0,32.0,0.700218818380744,3.0,1.0,15.0,2.0,0.0,2.0,1.0,22.0,16.686416252403077,0.5214504915922683,163.91747190353558,25.65787654851856,23.673898242264343,10.0,39.18948634349718,0.00036870926923604497,0.37026977137936345,27.559248390734,1.0,1.0,146.71605811644113,18.0,1.0,1.0,0.11456837192549854,8.0,1
93,60.0,1.0,,922.0,0.0,2.0,0.0,5.0,0.16268980477223427,24.0,7.0,95.0,0.0,0.0,1.0,0.364627255168094,338.0,359.29396857693695,71.85877934363153,68.82578116820169,4.744203421005466,101.67376099770166,14.0,26.953601204946164,0.36995115524347555,0.3105047877297369,17.272986854956002,2.0,1.0,69.60835756434027,9.0,0.0,6.0,0.23541703477074655,21.0,0
94,56.0,0.0,2.0,594.0,0.0,0.0,0.0,12.0,0.6060606060606061,12.0,21.0,17.0,0.0,0.0,3.0,0.43891818907593827,304.0,693.6099970609351,57.80082827167558,24.443042055670396,7.143874962354538,18.857252567276163,34.0,11.1827973308018,0.29392111223586503,0.33484818388565774,4.528588922668151,0.0,0.0,44.77129973580651,3.0,1.0,0.0,0.5108284372120115,23.0,1
95,44.0,1.0,0.0,493.0,0.0,1.0,1.0,3.0,0.18255578093306288,8.0,25.0,2.0,0.0,0.0,3.0,0.9180080798157713,107.0,439.8738708649804,146.62457474680187,610.0055939482694,11.05222370238668,142.28611840117804,203.0,,0.0,0.8964101443315986,5.002160771624641,6.0,0.0,1825.0498337827605,5.0,0.0,1.0,0.4980966124317025,12.0,1
96,30.0,0.0,0.0,1772.0,3.0,2.0,0.0,11.0,0.18623024830699772,11.0,4.0,12.0,1.0,0.0,7.0,0.5940397633044424,292.0,141.10766745869765,12.82796860279355,1382.7016316755592,3.946267823585132,13.19080407061385,8.0,11.080807025638926,0.0,0.6089069923999815,2.8472457844120638,0.0,0.0,69.08252850937703,5.0,0.0,1.0,0.015748949311862936,4.0,0
97,60.0,1.0,0.0,495.0,0.0,1.0,0.0,105.0,6.363636363636363,1.0,11.0,5.0,1.0,1.0,19.0,0.5670231423507942,17.0,192.10195026570455,1.8295423660586874,235.5191372790578,10.384398803496243,54.67945676501067,5.0,13.754650097161154,0.06803468987042982,0.6793233081861383,6.907948634398863,7.0,0.0,288.2214162421289,20.0,2.0,3.0,0.1702209113231689,16.0,1
98,16.0,1.0,1.0,388.0,0.0,3.0,1.0,3.0,0.23195876288659795,10.0,20.0,4.0,1.0,0.0,3.0,0.5857642589763282,305.0,685.439541714335,228.47977107818795,76.14446043981265,75.74129652832383,14.307852860453064,1.0,41.147135456461996,0.4643186194935257,1.0,16.31858345045197,12.0,0.0,18.722483487507212,34.0,1.0,4.0,0.11909264579910964,97.0,0
99,40.0,1.0,0.0,873.0,2.0,2.0,0.0,6.0,0.20618556701030927,4.0,2.0,3.0,0.0,0.0,3.0,0.47166680790292176,356.0,360.8875674391952,60.14791788187955,1158.658664012432,14.009667018692953,29.82579082429784,4.0,12.578357066734732,0.38632257389642455,0.49780951228466136,18.38231019001193,4.0,0.0,1250.6462927860002,9.0,1.0,0.0,0.24251108281686956,44.0,0
100,22.0,0.0,1.0,835.0,1.0,1.0,0.0,3.0,0.10778443113772455,7.0,4.0,3.0,1.0,0.0,3.0,0.2706067891199566,224.0,129.36563522581733,43.1218640346511,2224.992089435186,14.345977433590427,233.5608670681351,35.0,8.01005337996665,0.26415873218607777,0.34124172093763905,12.93311560553557,3.0,0.0,3.829614577315233,56.0,0.0,2.0,0.2938671978344395,4.0,0
101,24.0,0.0,0.0,1277.0,1.0,2.0,0.0,3.0,0.07047768206734534,8.0,11.0,1.0,0.0,0.0,3.0,0.604592415171862,226.0,70.29303538977494,23.431003986256986,4526.306650731183,11.646062734063023,100.00949871811714,4.0,4.726688064595044,0.06975810219339204,0.634739403232096,17.341617302294352,1.0,1.0,392.0609403536001,7.0,0.0,0.0,0.3049415664393632,3.0,0
102,39.0,0.0,3.0,630.0,0.0,0.0,0.0,4.0,0.19047619047619047,1.0,3.0,1.0,0.0,0.0,1.0,0.21437019650299313,228.0,48.50931828365321,12.127326539081666,89.30268759431429,29.41471031039332,52.733458509806155,11.0,121.6478664239865,0.0468070382068147,0.6547626171531071,16.35268011447593,2.0,0.0,47.804737103334816,45.0,1.0,3.0,0.21005499307571168,32.0,0
103,16.0,1.0,1.0,939.0,1.0,3.0,0.0,2.0,0.06389776357827476,9.0,7.0,12.0,3.0,0.0,17.0,0.5579394523402696,182.0,335.6081880674173,167.80401013170356,129.0980146025706,11.936612422077502,256.4690423613563,1.0,59.91516607930918,0.3492684272918853,0.8501900794954254,4.028414958731165,2.0,0.0,72.37238039713378,16.0,1.0,1.0,0.22457548239923936,8.0,1
104,59.0,1.0,0.0,30.0,2.0,0.0,0.0,5.0,5.0,4.0,307.0,4.0,3.0,0.0,7.0,0.5578410584393532,259.0,242.49535343629654,48.49906098744711,148.9711244442596,12.008641217972727,1.659527240787685,54.0,67.1064057435079,0.4835362143501183,0.23684771805553295,9.485680803140443,11.0,0.0,42.21546920664716,3.0,0.0,4.0,0.2951974990778058,20.0,1
105,23.0,1.0,1.0,623.0,1.0,0.0,0.0,8.0,0.3852327447833066,1.0,1.0,7.0,0.0,0.0,11.0,0.31616695373380643,287.0,209.48484311252454,26.185602115865304,240.70224213776535,74.78587724651244,58.75370435795875,6.0,6.0044526662266815,0.21795262988953862,0.42081442897620713,91.76219998933317,9.0,2.0,23.676889413571548,10.0,0.0,10.0,0.4012431217767151,12.0,0
106,39.0,0.0,1.0,1790.0,0.0,2.0,0.0,4.0,0.0670391061452514,4.0,76.0,2.0,0.0,0.0,8.0,0.10923031793136062,270.0,179.02777171598743,44.75693173976392,120.44950528586958,1.91506482836148,86.08392123409126,15.0,9.08021900794814,0.29004272154385746,0.44601745079008215,7.964816861646765,5.0,1.0,217.26366023927437,19.0,1.0,3.0,0.4158308002653681,0.0,1
107,26.0,1.0,0.0,1735.0,0.0,4.0,0.0,0.0,0.0,5.0,18.0,11.0,1.0,0.0,8.0,0.2901770083062592,175.0,1078.7767539958238,1078776753.9958239,1108.39252023354,9.04726991827247,348.5445634779591,6.0,30.874962624466214,0.10286526053799128,0.8490016262587425,9.807030498343444,8.0,1.0,68.696324727545,53.0,0.0,1.0,,121.0,0
108,32.0,1.0,0.0,807.0,0.0,3.0,1.0,6.0,0.2230483271375465,9.0,2.0,2.0,0.0,1.0,5.0,0.3959028762777134,311.0,69.1488786109195,11.524811181018052,141.3909135594604,16.84637008290242,34.65322126590973,4.0,12.22832686085253,0.29959742750477614,0.5084065282798165,10.620260634253802,12.0,0.0,13.575251734750088,3.0,1.0,,0.2502610804751646,32.0,0
109,23.0,0.0,0.0,342.0,1.0,1.0,0.0,7.0,0.6140350877192983,0.0,28.0,1.0,0.0,2.0,13.0,0.3236929084605275,84.0,442.91046207586163,63.272914114706786,78.98092686252426,24.29618577809596,2.020005594850818,4.0,18.12444913170374,0.36512825216002837,0.5800664968082255,7.865783059980782,6.0,1.0,,51.0,1.0,6.0,0.20611390662570966,4.0,1
110,50.0,0.0,2.0,1311.0,0.0,1.0,0.0,77.0,1.7620137299771166,7.0,,33.0,1.0,1.0,4.0,0.6965573616805969,45.0,139.34890169423466,1.8097259725260868,275.98751401140214,5.947710105591803,22.33027110286233,67.0,24.45897833289794,0.0765901014801896,0.6034013461013505,3.275604115320258,8.0,1.0,10.773117477481827,4.0,0.0,3.0,0.15175372216395128,20.0,1
111,50.0,1.0,1.0,1421.0,1.0,2.0,1.0,8.0,0.1688951442646024,2.0,57.0,7.0,0.0,1.0,4.0,0.8378740717063099,125.0,309.859279950657,38.73240515228149,972.1863829899346,43.615188784727174,126.00594809909792,15.0,1.8532010412846456,0.48577263593490727,0.5621432701026943,34.33652356872175,3.0,0.0,14.53453088598628,10.0,0.0,1.0,0.05717257268028425,28.0,1
112,48.0,0.0,0.0,1001.0,1.0,3.0,1.0,24.0,0.7192807192807192,11.0,28.0,4.0,1.0,0.0,2.0,0.2767826989222076,25.0,130.0939587715972,5.420581389625658,46.36775601479141,19.585655595021468,24.55217248205681,6.0,60.498419449294836,0.2513382104091461,0.6740335822404367,1.6403395314876652,1.0,0.0,449.51779511936377,87.0,0.0,,0.08256101639428928,522.0,0
113,20.0,1.0,0.0,1533.0,1.0,2.0,0.0,4.0,0.07827788649706457,4.0,15.0,4.0,3.0,0.0,3.0,0.6860471983116013,360.0,511.5326397220243,127.88312795972409,166.7113436964273,6.134053602665565,13.548436071371182,2.0,3.638460827331495,0.0,0.15235517623345718,2.4492702167242664,2.0,0.0,88.1442446108376,2.0,1.0,3.0,0.16203566047979873,28.0,0
114,57.0,1.0,0.0,244.0,0.0,2.0,0.0,37.0,4.549180327868853,3.0,8.0,4.0,2.0,0.0,7.0,0.5391355773517235,219.0,227.5571288181257,6.150192504538736,137.81873359680722,15.473112192493844,26.283731899851333,32.0,6.4473674636295,0.33713069191816164,0.47177150783986666,3.438842394693746,3.0,1.0,426.9698320478656,13.0,0.0,9.0,0.12259855413807302,9.0,0
115,54.0,1.0,0.0,221.0,1.0,0.0,0.0,2.0,0.2714932126696833,4.0,54.0,10.0,1.0,0.0,3.0,0.6629901066942809,343.0,275.3999058346338,137.69988406737485,428.0868413394624,35.35827222242834,169.5456178743965,7.0,29.187519722969324,0.13191973590964914,0.5795205226167666,3.1881484613296793,3.0,0.0,24.26947719000265,29.0,,1.0,0.07114260843239756,60.0,1
116,56.0,1.0,1.0,1180.0,1.0,1.0,0.0,14.0,0.3559322033898305,6.0,7.0,1.0,0.0,2.0,1.0,0.41738194397583644,14.0,52.618910546246795,3.7584933419823896,1603.9886517964235,9.596431152708655,127.8966382544082,1.0,7.323076437979376,0.3487763278676224,0.7621652793669451,39.625968941747594,16.0,0.0,123.22459489903989,71.0,1.0,19.0,0.4404909805077385,52.0,1
117,,1.0,3.0,,0.0,2.0,0.0,21.0,0.44776119402985076,12.0,1.0,0.0,2.0,0.0,11.0,0.3767229500636462,93.0,162.027480775086,7.715593955213906,16.61156965821999,91.47465796143234,7.579571482629756,3.0,7.413559577242303,0.7714536706860562,0.4367299179941048,4.955928827767253,2.0,0.0,7.794254002091655,15.0,2.0,2.0,0.36529778600707474,11.0,0
118,22.0,1.0,0.0,1772.0,3.0,0.0,1.0,18.0,0.3047404063205417,2.0,1.0,6.0,1.0,1.0,4.0,0.37585035383355536,354.0,15.495927013823577,0.8608847862743773,173.24765684578944,8.791908735748128,33.215378056753686,4.0,66.6465932715143,0.07820929407169039,0.25527224354226086,18.3314244349543,1.0,0.0,290.5037863635978,15.0,1.0,2.0,0.16855872809888162,2.0,0
119,24.0,0.0,0.0,1344.0,0.0,1.0,0.0,107.0,2.388392857142857,3.0,2.0,0.0,3.0,0.0,4.0,0.15033550026794612,349.0,40.39916315803482,0.37756226897637896,34.34696485439818,22.97370169825205,7.091696739910071,5.0,22.902373594627765,0.5350709202105183,0.6687273994731223,7.940793867657746,1.0,0.0,411.76733409473115,1.0,,3.0,0.24770873062047338,0.0,1
120,23.0,0.0,0.0,373.0,1.0,1.0,0.0,3.0,0.24128686327077747,21.0,34.0,0.0,2.0,1.0,15.0,0.05852391818094754,65.0,2888.1417941321524,962.7136104728472,88.46432472260123,11.277176006120357,142.9468403649014,3.0,9.915631774141046,0.2374807204105422,0.5411846589621557,14.492442389288978,0.0,0.0,101.6769367300019,0.0,0.0,1.0,0.34782960283034015,5.0,1
121,27.0,0.0,2.0,531.0,0.0,2.0,0.0,43.0,2.4293785310734464,3.0,7.0,16.0,1.0,2.0,1.0,0.4638919934602231,264.0,23.157702961698025,0.538551219142949,34.91732591443708,8.367853489789125,267.6649499310876,9.0,29.104451493942552,0.5002522946470446,0.5289706562361247,7.710186684478392,7.0,1.0,715.7052861737178,5.0,1.0,1.0,0.22711763388764844,23.0,1
122,49.0,1.0,0.0,215.0,1.0,0.0,0.0,32.0,4.465116279069767,7.0,4.0,7.0,0.0,0.0,8.0,0.5364213245175237,204.0,1183.0517122702804,36.97036485312236,238.0425131305221,12.197590336571599,43.42412664483013,4.0,12.30171266169897,0.5308220096138045,0.2866448313368217,,0.0,0.0,24.142561458296335,34.0,0.0,11.0,0.42204706957734345,29.0,0
123,48.0,,0.0,367.0,1.0,2.0,0.0,8.0,0.6539509536784741,1.0,6.0,7.0,1.0,0.0,1.0,0.43045049772004496,30.0,866.7679740711903,108.3459832156509,1042.4894162444639,45.46088093760106,31.341036697013212,4.0,18.190907768752655,0.3047709469977259,0.8801839613461766,41.24869524916094,2.0,1.0,32.45066445935437,8.0,0.0,6.0,0.11500171734556863,25.0,1
124,63.0,0.0,1.0,114.0,0.0,4.0,0.0,72.0,18.947368421052634,0.0,35.0,1.0,0.0,1.0,0.0,0.39439960651313927,36.0,587.022179343284,8.153085710974977,999.3600434676497,16.99738696457972,75.27486557897484,1.0,115.76151502288002,0.0859924348689517,0.7449627704891406,10.16345448956952,0.0,1.0,10.573817087000107,27.0,0.0,1.0,0.12040206781715157,12.0,1
125,38.0,0.0,0.0,1224.0,1.0,0.0,0.0,6.0,0.14705882352941177,1.0,27.0,27.0,2.0,0.0,3.0,0.4757353290872264,166.0,62.12129649134814,10.353547689633409,473.7538894599581,6.465373407455477,366.7869851037887,6.0,53.958758408710125,0.3947371345533819,0.8268211868061017,21.441526979738224,1.0,0.0,81.31331314567932,4.0,2.0,4.0,0.09854564158438658,66.0,1
126,39.0,1.0,0.0,25.0,1.0,2.0,0.0,8.0,9.6,2.0,14.0,18.0,3.0,0.0,15.0,0.6982807680100104,246.0,20.416199720486897,2.552024646057782,1411.2826074266518,29.793527643390526,10.19763171140081,1.0,1.8279871293679604,0.0,0.23301964673571174,12.181356229563036,20.0,0.0,39.04352738404212,2.0,1.0,1.0,0.10970698901427614,10.0,0
127,52.0,1.0,1.0,934.0,1.0,3.0,0.0,7.0,0.22483940042826553,14.0,5.0,1.0,1.0,0.0,2.0,0.7704387750883404,342.0,228.23941071537078,32.605625444249334,227.99164978505874,35.40646156543719,14.00820357281896,27.0,15.428375210951167,0.38546992200799,0.7674375172935912,7.3040182047489335,3.0,0.0,821.7940456723303,13.0,1.0,9.0,0.3132828262179161,11.0,0
128,50.0,1.0,0.0,1145.0,0.0,1.0,0.0,1.0,0.026200873362445417,15.0,7.0,5.0,1.0,0.0,7.0,0.7798424179525085,318.0,141.6288141698465,141.62867254117396,96.22260411531524,15.77277552475908,9.17999094567569,4.0,16.990865537007018,0.18710122735232482,0.12515873626641766,11.426397881815928,1.0,0.0,2.061997004474076,31.0,1.0,1.0,0.43309405765929165,49.0,0
129,59.0,0.0,0.0,1766.0,0.0,1.0,0.0,19.0,0.32276330690826727,0.0,10.0,3.0,1.0,0.0,2.0,0.4572084690953327,198.0,80.92933258723376,4.259438333041865,34.88162277961677,9.362806247123151,5.479836656991758,23.0,206.6230998602702,0.12408377642415824,0.5921055825022971,6.6121675161289994,6.0,2.0,419.82625107202165,3.0,0.0,3.0,0.44999396643228484,13.0,0
130,55.0,1.0,0.0,611.0,1.0,0.0,0.0,16.0,0.7855973813420621,2.0,3.0,5.0,0.0,0.0,2.0,0.5493793075865137,50.0,,22.46949590335163,104.5259493131893,10.648609395785366,37.648432782051245,4.0,49.29115852434451,0.4503237542144205,0.29594986320314876,13.48672860819169,3.0,0.0,14.727571370517538,22.0,0.0,6.0,0.29746276539228184,13.0,0
131,37.0,1.0,0.0,858.0,0.0,3.0,0.0,7.0,0.24475524475524474,10.0,10.0,19.0,1.0,0.0,2.0,0.32177738716756,57.0,414.3049819223738,59.18641753370804,21.263564713605064,14.972581079666089,12.32401804968839,3.0,7.577779044062447,0.0,0.6757558822999378,13.364153526894567,3.0,0.0,449.36441805197325,1.0,0.0,2.0,0.485513941441034,33.0,1
132,42.0,0.0,0.0,1027.0,1.0,2.0,1.0,66.0,1.9279454722492697,4.0,3.0,3.0,,1.0,1.0,0.5137133338945071,208.0,73.01499890920655,1.1062878454987684,932.9278665198552,25.26579015498995,18.519846003378028,20.0,56.28218228562966,0.4917650709469019,0.43264133191516285,12.99042501830355,0.0,0.0,5.964732869523797,26.0,,6.0,0.26958033327651,22.0,1
